240.11533185775642,191.18082507161816
203.272698925623,203.9697293389001
234.80510414019435,258.0371879262352
184.25152701522697,142.62941575380592
282.17269379657773,220.20415407958325
179.36555605495275,218.3904216431302
248.5420882137876,201.1114157320946
169.9863619694289,126.89166075576644
239.07328263899234,239.27604960103656
219.2678570331081,141.60630464572404
178.85623044796515,200.37156247470918
239.86965567294948,120.01661808601612
233.36473860930698,264.1955550928586
167.79682904680334,219.78408055378327
201.62699063843613,118.31476378973358
186.9063735274042,122.18085569812844
220.8371760929488,168.86813707249019
225.35200447373805,224.4612296656925
171.38005339411208,203.3499316483741
261.2109612892912,251.8940253045583
141.19944631346456,192.7320790838448
272.8091892092671,188.77439170917668
172.49897356542888,157.10958346187334
182.3259270392319,125.89751688499355
191.14400181498712,289.2837610967145
191.78753554039028,102.14221036211815
165.78359503303847,291.6487352352276
215.93497118607877,214.42977493691535
111.07718772315452,218.59105956476836
209.81878501462654,168.11519121169647
281.0471901612983,168.87399365452129
158.68602596052267,136.91174141187588
230.4132787964641,106.40377638443394
136.37127747198892,236.9924874371011
251.0430459787471,212.40426774268388
189.8541669589168,143.95389005982244
239.8560360149703,112.56272098711656
176.62825923914613,257.30322327354304
241.36961041251524,120.50640627763272
161.6276519349557,134.62805197499404
268.2766744229301,165.6558576285687
242.01454360208527,142.95349011948377
266.0674813848984,216.22092597387586
128.09513324859032,223.91292655670316
209.51635148968745,106.78022003388324
143.54313548160013,240.27963008659194
160.7261512781296,247.54724875561988
142.27419201129615,124.98447782896824
288.5932874750097,169.2086451313084
231.79964261131565,233.0689893627444
284.88390039246815,160.77192935297148
248.40882584110375,201.74765480589042
189.4150042751068,175.66145851481224
279.85131839805325,256.0136550620581
187.8415653496413,255.93603026224594
225.9984052386308,104.83062682359572
192.62092671149574,140.0097468608785
172.2115213522066,201.52378235239829
127.59387817573784,224.53458639099753
203.4257942137951,151.67832093481925
217.7861799401026,283.23623225433886
245.17722427959734,180.41813221411772
179.63038358285598,275.4234683924619
239.57244883496202,178.69572710935807
169.8262937002533,257.8814098917241
226.07587595231524,249.42270070842454
240.62208873701996,223.01635126240103
279.11004951866,182.25648721679903
228.37836674311743,199.88670644606665
211.02367854523789,280.3867962027864
201.7700694677743,232.13599169400953
283.395487960923,198.60819256971016
169.47677885018717,240.77285126593307
146.97832123522193,136.74771267317522
134.2377157702148,173.3060490712231
135.17060893007175,225.8441378911332
290.67907914987507,183.69241312301557
231.68669118994296,210.8275207267277
189.9569232181092,208.41593928841692
220.36092866881881,161.31100358384836
215.5256622186881,253.00799625310177
148.23712414655074,239.1224934376607
230.7395439315742,182.94656364746143
211.30968346094963,229.64607093039038
191.01425014239464,287.72884663604026
177.7167567347626,121.43139048409712
135.2038273025946,159.58353449323795
130.2652505172723,249.13987900533073
190.71610527420728,213.47842573317558
216.8996591422047,264.6805467029707
246.23374434916656,187.88113347111965
245.08606606781342,190.88764269776098
246.08701084751556,207.65358255662736
167.8293847733562,203.44591894451762
206.33537687330062,216.81832326207478
202.07006752601527,143.60083913869022
199.59983121192653,132.7284637497239
112.95530754496707,170.45762692787218
195.9239672256962,171.10915900953435
178.2052730362437,248.62941438107907
123.69773043280391,248.84210399218088
200.9391508260252,262.159833855672
147.67520393498222,136.4396519709873
188.7460439132912,201.30160695205137
237.0459282547574,124.46179904001308
241.7948290497655,204.51011872036187
154.72541201000263,151.16092468791382
152.35358758768842,145.8441590264224
222.23202368259646,118.95777601526582
168.45001951230594,209.00637667779512
196.68580989638994,117.18955350682147
268.4148471345732,160.94162867492403
226.33025944066938,270.9952833389642
196.855447132904,286.2858616273343
213.99750069016574,150.74754715821297
230.16355272795408,293.23961315599223
239.901676822324,250.98441092469304
235.92605783417315,197.49439648074855
110.10309864620667,187.96938953065109
262.4095740252199,201.2660871196564
276.2332074468331,242.75284788617932
220.24206829371704,204.87482782745337
269.8371704246572,145.5206274444483
243.1529153524603,120.79616940165207
132.28420296528293,165.08949258790733
118.98689185262815,241.01509324555764
172.11086545714394,168.9582712899709
109.61448030535834,177.7842776092175
187.99572420785842,168.1735666974096
221.45899116225883,274.0826492229784
240.47368610468246,224.10782719122233
247.13933530635785,118.60176714375615
184.57307819235416,296.8731195641561
182.69120332292854,197.38859702781969
109.62883206298916,211.53625088263476
298.81145696614556,209.03812847160273
195.38439316388892,110.4599564558855
151.92412412037908,286.26633927442924
227.6972460808867,136.02795339914616
278.18367977720396,160.27596528754015
166.91296329078585,252.76404613612084
212.0726842045672,279.22500097549715
263.92860972864776,148.30534395460714
202.18078575648482,145.34764231999418
225.43241168538813,146.38423118691352
188.3490087448911,147.4993264804732
242.06128776775532,173.74875214153784
206.1808639973252,267.9400804024836
218.2483145541354,173.22136743505826
101.40184315659675,204.5116092816431
201.63566614612844,288.97834241230726
175.06111090665974,250.21954500953524
136.59828197341616,142.7567301683228
177.27995029432685,180.43517680607772
187.16163012906713,103.68138298677584
214.75852792804162,147.54940177728432
155.38813046775869,255.95413963354653
220.47487732829435,255.54769019690463
135.69955496704074,188.76804043552505
278.47778673854594,221.68867517953964
120.40077847237337,149.55353326589847
202.57018369261286,147.73680778222203
231.7307957590273,149.75403531157033
248.5410583058153,149.57682318966334
176.8100067284406,289.42504670750264
115.79056895305126,156.82450943046226
223.115917004538,211.94629598583717
205.86882283848738,288.20514397031747
133.10497431629926,157.85074237484824
174.39752162710786,165.7431018461745
199.02889982198295,265.998890925984
191.50257639068528,179.30283539879548
229.61747857463135,216.836529372689
113.27345689762647,180.33364105254873
154.83946483963274,232.88282512904937
261.02508555894946,232.62646781148987
231.1301318201363,179.4899422850607
256.6001767453889,211.449339113986
197.81745382395985,274.95919414535337
287.1582427638944,240.78139697893903
284.1657379249835,192.70578474155727
117.50413846015384,175.7707867720218
142.78559752903584,151.68756137074985
249.8731964674624,154.2525898314164
221.5051593032988,238.8349687386975
189.04288217823714,103.17274140344003
217.84594698632543,183.91262731183033
214.16683326974217,159.85932838021628
266.97554634717403,184.6047208705084
254.74717346589912,124.20564797996177
192.59338568479916,254.45561982837688
173.40398845437525,215.15135102056198
222.25166905925738,186.95869747564453
175.917135809784,226.61233609906205
236.27008134425293,189.6244542055696
285.4894634093133,219.81643058766693
228.69914990258343,133.79955255889493
209.02783815301626,286.9496423938881
282.38894825511096,217.68442078645754
136.3657411452657,145.10839389738877
214.64508980916858,210.05280132335272
182.25716870199597,297.94431142890517
104.67715903289003,208.44766108541543
163.96966424512283,217.17010057537985
190.73384764089292,213.35237450827722
168.41422116241617,235.17419494428574
199.65840389316475,112.33600198285588
187.6436496620805,296.6211456131297
139.86930628447138,121.25172594146697
109.48896158626924,227.3210853662667
171.10639058594433,284.4493735561609
258.78413110680344,247.84114804644696
117.07688787312665,198.98022449737448
